date,url,title,category
04/12/2020,https://finance.detik.com/berita-ekonomi-bisnis/d-4973930/waswas-menanti-thr-dan-gaji-ke-13-pns-di-tengah-corona,Waswas Menanti THR dan Gaji ke-13 PNS di Tengah Corona,finance
03/12/2020,https://health.detik.com/berita-detikhealth/d-4935903/who-tetapkan-pandemi-virus-corona-apa-beda-endemi-epidemi-dan-pandemi,"WHO Tetapkan Pandemi Virus Corona, Apa Beda Endemi, Epidemi, dan Pandemi?",health
02/16/2020,https://health.detik.com/sexual-health/d-4900905/4-tips-bangkitkan-gairah-bercinta-di-akhir-pekan,4 Tips Bangkitkan Gairah Bercinta di Akhir Pekan,health
01/08/2020,https://health.detik.com/berita-detikhealth/d-4851204/viral-larangan-merokok-khusus-mahasiswi-dokter-ingatkan-kanker-tak-pilih-kasih,"Viral Larangan Merokok Khusus Mahasiswi, Dokter Ingatkan Kanker Tak Pilih Kasih",health
05/17/2020,#,Galaxy M21 Bawa Baterai 6.000 mAh Harga Rp 3 Juta,inet
04/06/2020,#,Driver Ojol Dilarang Bawa Penumpang Selama PSBB Corona,inet
05/23/2020,https://food.detik.com/info-kuliner/d-5025417/5-budaya-kuliner-makan-cacing-yang-unik-di-berbagai-negara,5 Budaya Kuliner Makan Cacing yang Unik di Berbagai Negara,food
05/09/2020,https://hot.detik.com/celeb/d-5008654/melepas-kepergian-abah-adi-kurdi-untuk-selamanya,Melepas Kepergian 'Abah' Adi Kurdi untuk Selamanya,hot
01/14/2020,https://travel.detik.com/travel-news/d-4858998/sudah-tahu-ada-pelangi-bulat,Sudah Tahu Ada Pelangi Bulat?,travel
04/08/2020,https://hot.detik.com/music/d-4970346/iwan-fals-berduka-atas-kepergian-glenn-fredly,Iwan Fals Berduka Atas Kepergian Glenn Fredly,hot
05/01/2020,https://sport.detik.com/sport-lain/d-4998897/pon-dan-sea-games-jadi-prioritas-rifda-irfanaluthfi-tahun-depan,PON dan SEA Games Jadi Prioritas Rifda Irfanaluthfi Tahun Depan,sport
06/08/2020,https://food.detik.com/info-kuliner/d-5044862/gagal-fokus-pembeli-makanan-via-ojol-ini-lupa-sedang-pesan-apa,"Gagal Fokus, Pembeli Makanan Via Ojol Ini Lupa Sedang Pesan Apa",food
03/22/2020,https://health.detik.com/berita-detikhealth/d-4948657/amankah-periksa-gigi-di-tengah-pandemi-virus-corona-ini-panduannya,Amankah Periksa Gigi di Tengah Pandemi Virus Corona? Ini Panduannya,health
03/18/2020,#,TikTok Dituding Sembunyikan Video Pengguna yang Jelek dan Miskin,inet
05/24/2020,https://travel.detik.com/detiktravel/d-5026854/bantul-punya-taman-bunga-secantik-ini,Bantul Punya Taman Bunga Secantik Ini?,travel
05/14/2020,https://oto.detik.com/mobil/d-5014800/dua-karyawan-toyota-indonesia-positif-covid-19,Dua Karyawan Toyota Indonesia Positif COVID-19,oto
06/13/2020,https://finance.detik.com/berita-ekonomi-bisnis/d-5051891/luhut-dorong-turis-berdompet-tebal-ke-indonesia-ini-alasannya,"Luhut Dorong Turis 'Berdompet Tebal' ke Indonesia, Ini Alasannya",finance
05/17/2020,https://sport.detik.com/raket/d-5018531/ditanya-rahasia-wajah-mulus-ini-jawaban-jonatan-christie,"Ditanya Rahasia Wajah Mulus, Ini Jawaban Jonatan Christie",sport
01/03/2020,https://health.detik.com/diet/d-4845640/diet-keto-diprediksi-jadi-diet-terburuk-yang-tetap-ngehits-di-2020,Diet Keto Diprediksi Jadi Diet Terburuk yang Tetap Ngehits di 2020,health
04/27/2020,https://finance.detik.com/infrastruktur/d-4992700/psbb-diperpanjang-mrt-jakarta-tutup-7-stasiun,"PSBB Diperpanjang, MRT Jakarta Tutup 7 Stasiun",finance
03/10/2020,https://hot.detik.com/celeb/d-4933060/lucinta-luna-dipindahkan-ke-rutan-pondok-bambu-penjara-khusus-perempuan,"Lucinta Luna Dipindahkan ke Rutan Pondok Bambu, Penjara Khusus Perempuan",hot
01/14/2020,#,"Instagram Sembunyikan Foto Editan, Fotografer Bisa Kerepotan",inet
02/27/2020,#,"Ngeri, Salju di Antartika Berubah Jadi Merah Darah",inet
05/04/2020,https://hot.detik.com/celeb/d-5002387/kabar-terbaru-dede-sunandar-usai-sepi-job,Kabar Terbaru Dede Sunandar Usai Sepi Job,hot
03/01/2020,https://food.detik.com/info-kuliner/d-4919837/gurih-renyah-tahu-berontak-jadi-simbol-perjuangan-masa-lampau,Tahu Enak Gurih Renyah Tahu Berontak Jadi Simbol Perjuangan Masa Lampau,food
03/25/2020,https://hot.detik.com/celeb/d-4952959/sosok-ibunda-jokowi-di-mata-tina-toon-banyak-berbuat-sedikit-bicara,"Sosok Ibunda Jokowi di Mata Tina Toon, Banyak Berbuat Sedikit Bicara",hot
01/22/2020,https://health.detik.com/berita-detikhealth/d-4868802/alasan-psikologis-ada-pria-nekat-jadi-begal-bokong-seperti-di-jaktim,Alasan Psikologis Ada Pria Nekat Jadi Begal Bokong Seperti di Jaktim,health
02/21/2020,https://travel.detik.com/travel-news/d-4908721/infografis-7-fakta-perpusnas-indonesia,Infografis: 7 Fakta Perpusnas Indonesia,travel
06/04/2020,https://hot.detik.com/celeb/d-5040499/bantu-korban-corona-jennifer-aniston-lelang-foto-tanpa-busana,"Bantu Korban Corona, Jennifer Aniston Lelang Foto Tanpa Busana",hot
04/10/2020,https://news.detik.com/berita/d-4972420/bayi-perempuan-di-makassar-dibuang-di-semak-semak,Bayi Perempuan di Makassar Dibuang di Semak-semak,news
04/14/2020,#,Ini Alasan Donald Trump Ngebet Amerika Menambang Bulan,inet
06/10/2020,https://travel.detik.com/fototravel/d-5048177/museum-bahari-terapkan-protokol-kesehatan-ketat,Museum Bahari Terapkan Protokol Kesehatan Ketat,travel
04/06/2020,https://travel.detik.com/detiktravel/d-4966449/reda-corona-yuk-lihat-burung-flamingo-di-batu-secret-zoo,"Reda Corona, Yuk Lihat Burung Flamingo di Batu Secret Zoo",travel
01/01/2020,https://hot.detik.com/celeb/d-4842549/momen-pergantian-tahun-vanessa-angel-anggap-hidup-cuma-komedi,"Momen Pergantian Tahun, Vanessa Angel Anggap Hidup Cuma Komedi",hot
05/23/2020,https://health.detik.com/berita-detikhealth/d-5026007/tinggal-serumah-dengan-ortu-dan-bebas-corona-boleh-sungkem-nggak,"Tinggal Serumah dengan Ortu dan Bebas Corona, Boleh Sungkem Nggak?",health
01/22/2020,https://health.detik.com/berita-detikhealth/d-4869182/pelaku-cenderung-impulsif-siapapun-bisa-jadi-korban-begal-bokong,"Pelaku Cenderung Impulsif, Siapapun Bisa Jadi Korban Begal Bokong",health
06/11/2020,#,"Geprek Bensu Jadi Trending, Netizen Bingung dan Lapar",inet
03/10/2020,#,"Bagus Mana, Dark Mode WhatsApp di Android atau iPhone?",inet
03/20/2020,https://health.detik.com/berita-detikhealth/d-4947019/pria-ini-bikin-ruang-isolasi-di-mobil-saat-jemput-anak-pulang-dari-italia,Pria Ini Bikin 'Ruang Isolasi' di Mobil saat Jemput Anak Pulang dari Italia,health
01/26/2020,https://health.detik.com/berita-detikhealth/d-4873457/sars-mers-ncov-varian-virus-corona-manakah-yang-paling-bahaya,"SARS, MERS, nCoV: Varian Virus Corona Manakah yang Paling Bahaya?",health
02/18/2020,https://news.detik.com/berita/d-4904218/2-anak-kucing-hutan-ditemukan-warga-pekanbaru-diserahkan-ke-bbksda-riau,"2 Anak Kucing Hutan Ditemukan Warga Pekanbaru, Diserahkan ke BBKSDA Riau",news
06/01/2020,https://hot.detik.com/celeb/d-5036208/pengacara-ajukan-permohonan-asesmen-agar-dwi-sasono-direhabilitasi,Pengacara Ajukan permohonan Asesmen Agar Dwi Sasono Direhabilitasi,hot
02/17/2020,https://sport.detik.com/detiktv/d-4902306/mirisnya-marega-cetak-gol-dilempar-kursi-dan-rasisme,"Mirisnya Marega: Cetak Gol, Dilempar Kursi dan Rasisme",sport
02/01/2020,https://oto.detik.com/motor/d-4881609/kawasaki-ninja-250-4-silinder-mulai-dites-pembalap,Kawasaki Ninja 250 4 Silinder Mulai Dites Pembalap,oto
01/28/2020,https://oto.detik.com/oto-galeri/d-4877068/wujud-mazda-cx-30-penantang-c-hr-dan-eclipse-cross,Wujud Mazda CX-30 Penantang C-HR dan Eclipse Cross,oto
05/03/2020,https://travel.detik.com/travel-news/d-5000900/ketika-kabin-penumpang-airasia-jadi-kargo-barang,Ketika Kabin Penumpang AirAsia Jadi Kargo Barang,travel
03/03/2020,https://health.detik.com/berita-detikhealth/d-4923377/cuma-rekam-video-ngorok-pria-ini-sukses-jadi-streamer-di-china,"Cuma Rekam Video Ngorok, Pria Ini Sukses Jadi Streamer di China",health
01/22/2020,https://finance.detik.com/industri/d-4868643/garamnya-2-tahun-tak-laku-laku-petani-ngadu-ke-susi,"Garamnya 2 Tahun Tak Laku-laku, Petani Ngadu ke Susi",finance
04/24/2020,https://oto.detik.com/motor/d-4989398/perlu-ditiru-nih-lelang-moge-bmw-demi-bagi-bagi-masker-dan-makan,"Perlu Ditiru Nih, Lelang Moge BMW Demi Bagi-bagi Masker dan Makan",oto
01/27/2020,https://oto.detik.com/mobil/d-4874738/pabrik-hyundai-di-ri-pasang-pondasi-pertama-maret-2020,Pabrik Hyundai di RI Pasang 'Pondasi Pertama' Maret 2020,oto
03/30/2020,https://food.detik.com/info-kuliner/d-4958145/efek-panic-buying-banyak-makanan-yang-dibuang-ke-tempat-sampah,"Efek 'Panic Buying', Banyak Makanan yang Dibuang ke Tempat Sampah",food
03/31/2020,https://health.detik.com/berita-detikhealth/d-4959226/bahaya-who-sebut-disinfektan-tak-untuk-disemprotkan-ke-manusia,Bahaya! WHO Sebut Disinfektan Tak untuk Disemprotkan ke Manusia,health
04/14/2020,https://travel.detik.com/travel-news/d-4976676/saat-patung-kristus-brasil-menjadi-dokter,Saat Patung Kristus Brasil Menjadi Dokter,travel
05/29/2020,#,Bill Gates yang Doyan Nonton Netflix,inet
03/30/2020,https://finance.detik.com/berita-ekonomi-bisnis/d-4958012/cegah-orang-mudik-perjalanan-bus-antarkota-mau-dilarang,"Cegah Orang Mudik, Perjalanan Bus Antarkota Mau Dilarang?",finance
04/22/2020,https://finance.detik.com/moneter/d-4986529/nasabah-pegadaian-juga-akan-dapat-libur-bayar-cicilan,Nasabah Pegadaian Juga Akan Dapat 'Libur' Bayar Cicilan,finance
06/03/2020,#,"Konspirasi Senjata Biologis, Fakta atau Fiksi?",inet
03/29/2020,https://oto.detik.com/catatan-pengendara-motor/d-4957012/unik-polisi-india-pakai-helm-virus-corona-agar-warga-tetap-di-rumah,Unik! Polisi India Pakai Helm Virus Corona Agar Warga Tetap di Rumah,oto
03/12/2020,https://finance.detik.com/properti/d-4936716/ada-tiga-akses-jalan-ke-ibu-kota-baru-ini-rutenya,"Ada Tiga Akses Jalan ke Ibu Kota Baru, Ini Rutenya",finance
02/05/2020,https://hot.detik.com/celeb/d-4886689/usai-bebas-ini-yang-dilakukan-nikita-mirzani,"Usai Bebas, Ini yang Dilakukan Nikita Mirzani",hot
04/08/2020,https://hot.detik.com/celeb/d-4969231/suami-vanessa-angel-sedang-stres-saat-ini,Suami: Vanessa Angel Sedang Stres saat Ini!,hot
02/28/2020,https://health.detik.com/berita-detikhealth/d-4918400/who-ingatkan-jangan-ada-negara-yang-kepedean-bisa-bebas-virus-corona,WHO Ingatkan Jangan Ada Negara yang 'Kepedean' Bisa Bebas Virus Corona,health
03/04/2020,https://finance.detik.com/berita-ekonomi-bisnis/d-4925829/bingung-lihat-harga-masker-gila-gilaan-ada-yang-rp-2000-lho,Bingung Lihat Harga Masker Gila-gilaan? Ada yang Rp 2.000 Lho,finance
03/06/2020,https://hot.detik.com/celeb/d-4928253/adinda-thomas-si-gadis-alam-yang-sadar-popularitas-bukan-segalanya,"Adinda Thomas, Si Gadis Alam yang Sadar Popularitas Bukan Segalanya",hot
01/20/2020,https://news.detik.com/berita/d-4866805/diminta-kembalikan-uang-eks-menag-lukman-jaksa-akan-lapor-pimpinan-kpk,"Diminta Kembalikan Uang Eks Menag Lukman, Jaksa Akan Lapor Pimpinan KPK",news
01/28/2020,https://sport.detik.com/basket/d-4877156/sejarah-bola-basket-penemu-hingga-cara-bermainnya,Sejarah Bola Basket: Penemu hingga Cara Bermainnya,sport
05/16/2020,https://hot.detik.com/book/d-5016940/luffy-mengamuk-di-manga-one-piece-chapter-980,Luffy Mengamuk di Manga 'One Piece' Chapter 980,hot
04/08/2020,#,"Kontribusi dalam Pencegahan Corona, OPPO Diapresiasi 2 Instansi",inet
06/13/2020,#,"Misterius, Warna Danau Ini Berubah Jadi Pink",inet
02/03/2020,https://hot.detik.com/celeb/d-4883426/rumor-putri-delina-makin-menjauh-dari-sule,Rumor Putri Delina Makin Menjauh Dari Sule,hot
03/20/2020,https://sport.detik.com/sport-lain/d-4946350/akan-lawan-khabib-nurmagomedov-sehebat-apa-tony-ferguson,"Akan Lawan Khabib Nurmagomedov, Sehebat Apa Tony Ferguson?",sport
02/19/2020,#,"Lewat Ponsel C Series, Realme Dorong Kreativitas Anak Muda",inet
01/03/2020,https://health.detik.com/berita-detikhealth/d-4845148/bisa-mematikan-hipotermia-ancam-lansia-dan-anak-anak-korban-banjir,"Bisa Mematikan, Hipotermia Ancam Lansia dan Anak-anak Korban Banjir",health
03/02/2020,https://health.detik.com/detiktv/d-4921401/virus-corona-mewabah-ahli-orang-sehat-tak-perlu-masker,"Virus Corona Mewabah, Ahli: Orang Sehat Tak Perlu Masker",health
04/27/2020,https://health.detik.com/berita-detikhealth/d-4992657/9404-faskes-tingkat-pertama-terapkan-sistem-antrean-online,9.404 Faskes Tingkat Pertama Terapkan Sistem Antrean Online,health
03/09/2020,https://food.detik.com/info-kuliner/d-4931345/banyak-maunya-5-zodiak-ini-paling-suka-pilih-pilih-makanan,"Banyak Maunya, 5 Zodiak Ini Paling Suka Pilih-pilih Makanan",food
05/01/2020,#,4 Hewan yang Hidup Jauh Sebelum Dinosaurus Muncul,inet
01/25/2020,https://oto.detik.com/otosport/d-4873224/valentino-rossi-dan-vinales-ke-jakarta-4-februari-2020,Valentino Rossi dan Vinales ke Jakarta 4 Februari 2020,oto
04/06/2020,#,"Jangan Main Ponsel Melulu, Awas Sindrom Jari Kelingking",inet
03/12/2020,https://sport.detik.com/raket/d-4935810/tersingkir-di-babak-pertama-greysia--ini-di-luar-kontrol-kami,"Tersingkir di Babak Pertama, Greysia : Ini di Luar Kontrol Kami",sport
02/27/2020,https://travel.detik.com/travel-news/d-4917610/geliat-wisata-eropa-di-tengah-wabah-virus-corona,Geliat Wisata Eropa di Tengah Wabah Virus Corona,travel
03/17/2020,https://finance.detik.com/berita-ekonomi-bisnis/d-4942987/pembelian-sembako-dibatasi-gara-gara-stok-menipis,"Pembelian Sembako Dibatasi, Gara-gara Stok Menipis?",finance
04/03/2020,https://finance.detik.com/berita-ekonomi-bisnis/d-4963794/geger-corona-vitamin-di-apotek-ludes-diborong,"Geger Corona, Vitamin di Apotek Ludes Diborong",finance
01/28/2020,https://sport.detik.com/basket/d-4875717/jarang-dimainkan-timnas-di-ibl-kevin-yonas-tak-ambil-pusing,"Jarang Dimainkan Timnas di IBL, Kevin Yonas Tak Ambil Pusing",sport
05/07/2020,https://health.detik.com/berita-detikhealth/d-5005883/hampir-dapat-temuan-penting-soal-virus-corona-peneliti-as-dibunuh,"Hampir Dapat Temuan Penting Soal Virus Corona, Peneliti AS Dibunuh",health
01/17/2020,https://sport.detik.com/sport-lain/d-4863837/jakarta-pertamina-energi-perkenalkan-susunan-tim-voli-terbaru,Jakarta Pertamina Energi Perkenalkan Susunan Tim Voli Terbaru,sport
05/02/2020,https://hot.detik.com/celeb/d-4999589/perjalanan-cinta-zaskia-gotik-vicky-prasetyo-baim-wong-hingga-rian,"Perjalanan Cinta Zaskia Gotik: Vicky Prasetyo, Baim Wong hingga Rian",hot
01/20/2020,https://finance.detik.com/industri/d-4866443/target-inalum-tak-impor-bahan-baku-aluminium-lagi-di-2022,Target Inalum Tak Impor Bahan Baku Aluminium Lagi di 2022,finance
01/18/2020,https://hot.detik.com/detiktv/d-4864275/pesan-menyentuh-soraya-haque-untuk-ekki-soekarno-yang-terbaring-sakit,Pesan Menyentuh Soraya Haque untuk Ekki Soekarno yang Terbaring Sakit,hot
05/11/2020,https://oto.detik.com/berita/d-5009823/bus-akap-beroperasi-lagi-cuma-angkut-1-penumpang-tetap-berangkat,"Bus AKAP Beroperasi Lagi, Cuma Angkut 1 Penumpang Tetap Berangkat",oto
06/05/2020,https://food.detik.com/info-kuliner/d-5040505/youtuber-ini-cicip-semua-produk-mie-instan-populer-di-singapura,YouTuber Ini Cicip Semua Produk Mie Instan Populer di Singapura,food
02/13/2020,https://sport.detik.com/moto-gp/d-4898212/honda-enggan-desak-marquez-segera-teken-kontrak-baru,Honda Enggan Desak Marquez Segera Teken Kontrak Baru,sport
04/16/2020,https://health.detik.com/berita-detikhealth/d-4979167/viral-penampakan-dari-dekat-mata-memerah-akibat-menangis-ini-kata-dokter,"Viral Penampakan dari Dekat Mata Memerah Akibat Menangis, Ini Kata Dokter",health
04/17/2020,https://food.detik.com/info-kuliner/d-4980390/makin-jago-buat-kue-yoona-bikin-ngiler-member-girls-generation,"Makin Jago Buat Kue, YoonA Bikin Ngiler Member Girls' Generation",food
05/16/2020,https://news.detik.com/berita/d-5017387/kapal-mulai-operasi-kemenhub-terbitkan-pentunjuk-operasional-pemeriksaan,"Kapal Mulai Operasi, Kemenhub Terbitkan Pentunjuk Operasional Pemeriksaan",news
05/29/2020,#,"Biar Zoom Tambah Seru, Ini Kumpulan Ide Background Lucu",inet
04/25/2020,https://hot.detik.com/celeb/d-4990916/yuni-shara-tak-masalahkan-larangan-mudik-lebaran,Yuni Shara Tak Masalahkan Larangan Mudik Lebaran,hot
06/11/2020,https://oto.detik.com/berita/d-5049784/hadapi-pandemi-volkswagen-ganti-bos,"Hadapi Pandemi, Volkswagen Ganti Bos",oto
03/25/2020,https://hot.detik.com/kpop/d-4952971/cravity-boyband-baru-adik-monsta-x-siap-debut-14-april,"CRAVITY, Boyband Baru Adik MONSTA X Siap Debut 14 April",hot
01/28/2020,https://sport.detik.com/basket/d-4875720/air-mata-lebron-james-sepeninggal-kobe-bryant,Air Mata LeBron James Sepeninggal Kobe Bryant,sport
04/16/2020,https://finance.detik.com/berita-ekonomi-bisnis/d-4979253/pedagang-daging-di-aceh-curhat-omzet-merosot-gara-gara-corona,Pedagang Daging di Aceh Curhat Omzet Merosot Gara-gara Corona,finance
03/09/2020,https://finance.detik.com/berita-ekonomi-bisnis/d-4931081/cegah-corona-prancis-hingga-china-batasi-penggunaan-uang-tunai,"Cegah Corona, Prancis hingga China Batasi Penggunaan Uang Tunai",finance
01/13/2020,https://oto.detik.com/mobil/d-4856536/terpopuler-akhir-pekan-mobil-kotak-rp-170-jutaan-laris-di-jepang,Terpopuler Akhir Pekan: Mobil Kotak Rp 170 Jutaan Laris di Jepang,oto
05/08/2020,https://health.detik.com/berita-detikhealth/d-5006816/ilmuwan-hong-kong-sebut-mata-jalur-paling-rawan-tularkan-virus-corona,Ilmuwan Hong Kong Sebut Mata Jalur Paling Rawan Tularkan Virus Corona,health
04/21/2020,https://health.detik.com/berita-detikhealth/d-4985410/laboratorium-lbm-eijkman-sanggup-periksa-1116-sampel-corona-perhari,Laboratorium LBM Eijkman Sanggup Periksa 1.116 Sampel Corona Perhari,health
04/12/2020,https://travel.detik.com/travel-news/d-4974306/dampak-covid-19-pedagang-di-parangtritis-nol-pendapatan,"Dampak COVID-19, Pedagang di Parangtritis Nol Pendapatan",travel
04/02/2020,https://hot.detik.com/celeb/d-4962604/akan-bebas-bersyarat-roro-fitria-wajib-lapor-via-video-call,"Akan Bebas Bersyarat, Roro Fitria Wajib Lapor via Video Call",hot
01/27/2020,https://travel.detik.com/travel-news/d-4875338/apakah-virus-corona-ganggu-pariwisata-indonesia,Apakah Virus Corona Ganggu Pariwisata Indonesia?,travel
01/01/2020,https://news.detik.com/berita/d-4842245/tutup-diskotek-monggo-mas-gegara-narkoba-anies-tak-perlu-peringatan,"Tutup Diskotek Monggo Mas Gegara Narkoba, Anies: Tak Perlu Peringatan",news
01/21/2020,https://food.detik.com/info-kuliner/d-4866112/5-tips-menyeduh-teh-yang-enak-buat-sarapan,5 Tips Menyeduh Teh yang Enak Buat Sarapan,food
03/12/2020,https://news.detik.com/berita/d-4936828/seorang-pria-tewas-tertabrak-kereta-di-kalibata-jaksel,Seorang Pria Tewas Tertabrak Kereta di Kalibata Jaksel,news
01/13/2020,#,Triliuner Jepang Buka Lowongan Pacar yang Mau Diajak ke Bulan,inet
05/24/2020,https://travel.detik.com/domestic-destination/d-5026801/kampung-naga-desa-muslim-cantik-dari-bumi-pasundan,"Kampung Naga, Desa Muslim Cantik dari Bumi Pasundan",travel
04/14/2020,https://hot.detik.com/tv-news/d-4976715/ghost-rider-dan-the-forest-di-bioskop-trans-tv-malam-ini,'Ghost Rider' dan 'The Forest' di Bioskop Trans TV Malam Ini,hot
02/24/2020,https://finance.detik.com/berita-ekonomi-bisnis/d-4911436/ada-ancaman-di-balik-status-ri-berganti-jadi-negara-maju,Ada 'Ancaman' di Balik Status RI Berganti Jadi Negara Maju,finance
01/12/2020,https://hot.detik.com/music/d-4856229/agnez-mo-optimis-menang-di-iheartradio-music-awards-2020,Agnez Mo Optimis Menang di iHeartRadio Music Awards 2020,hot
03/03/2020,https://finance.detik.com/foto-bisnis/d-4923588/pascabanjir-perajin-furniture-kebanjiran-order,"Pascabanjir, Perajin Furniture Kebanjiran Order",finance
01/26/2020,https://oto.detik.com/mobil/d-4873528/tampang-baru-suv-mahindra-usai-disemprit-jeep,Tampang Baru SUV Mahindra Usai Disemprit Jeep,oto
06/09/2020,https://travel.detik.com/detiktravel/d-5046112/keren-ini-pasir-timbul-di-raja-ampat,Keren! Ini Pasir Timbul di Raja Ampat,travel
02/04/2020,https://food.detik.com/info-sehat/d-4884386/sama-sama-populer-ini-perbedaan-diet-ala-jepang-dan-barat,"Sama-sama Populer, Ini Perbedaan Diet ala Jepang dan Barat",food
06/11/2020,https://news.detik.com/berita/d-5049456/penangkapan-petani-di-jambi-dinilai-kriminalisasi-polisi-beri-penjelasan,"Penangkapan Petani di Jambi Dinilai Kriminalisasi, Polisi Beri Penjelasan",news
03/15/2020,https://news.detik.com/berita/d-4939923/cegah-tertular-corona-mendagri-minta-kepala-daerah-hingga-dprd-tak-ke-ln,"Cegah Tertular Corona, Mendagri Minta Kepala Daerah hingga DPRD Tak ke LN",news
01/27/2020,#,Samsung Galaxy Fold 2 Disebut Meluncur Musim Panas Ini,inet
03/04/2020,https://news.detik.com/berita/d-4925777/kemenkes-kondisi-2-wni-positif-corona-baik-tapi-tak-nyaman-karena-dikenal,"Kemenkes: Kondisi 2 WNI Positif Corona Baik, tapi Tak Nyaman karena Dikenal",news
01/20/2020,https://finance.detik.com/berita-ekonomi-bisnis/d-4865551/kencangkan-ikat-pinggang-ini-daftar-biaya-naik-tahun-ini,Kencangkan Ikat Pinggang! Ini Daftar Biaya Naik Tahun Ini,finance
02/08/2020,#,Streaming Apple TV+ Kini Bisa di TV LG,inet
02/25/2020,https://food.detik.com/berita-boga/d-4912897/1359-porsi-ketan-kratok-probolinggo-pecahkan-rekor-muri,1359 Porsi Ketan Kratok Probolinggo Pecahkan Rekor MURI,food
03/27/2020,#,Aman! Alat Ini Bantu Kalian Tidak Pegang Handle Pintu,inet
03/16/2020,https://hot.detik.com/celeb/d-4941134/jalani-isolasi-heidi-klum-bagikan-cara-tetap-romantis-dengan-suami,"Jalani Isolasi, Heidi Klum Bagikan Cara Tetap Romantis dengan Suami",hot
05/02/2020,https://health.detik.com/berita-detikhealth/d-4999863/sudah-107-ribu-lebih-spesimen-diperiksa-total-235035-odp-dan-22545-pdp,"Sudah 107 Ribu Lebih Spesimen Diperiksa, Total 235.035 ODP dan 22.545 PDP",health
05/06/2020,https://oto.detik.com/oto-galeri/d-5004582/ini-bocah-5-tahun-yang-kabur-demi-beli-lamborghini,Ini Bocah 5 Tahun yang Kabur Demi Beli Lamborghini,oto
04/03/2020,https://oto.detik.com/mobil/d-4964429/sempat-diisukan-setop-produksi-isuzu-panther-masih-terjual-segini,"Sempat Diisukan Setop Produksi, Isuzu Panther Masih Terjual Segini",oto
01/05/2020,https://oto.detik.com/oto-galeri/d-4846886/ketika-jagoan-sirkuit-dipaksa-main-tanah,Ketika Jagoan Sirkuit Dipaksa Main Tanah,oto
01/01/2020,https://finance.detik.com/energi/d-4842562/ini-alasan-pln-padamkan-listrik-saat-banjir,Ini Alasan PLN Padamkan Listrik saat Banjir,finance
01/10/2020,https://oto.detik.com/motor/d-4853818/ditilang-karena-tak-nyalakan-lampu-motor-mahasiswa-uki-gugat-ke-mk,"Ditilang karena Tak Nyalakan Lampu Motor, Mahasiswa UKI Gugat ke MK",oto
05/13/2020,https://news.detik.com/berita/d-5013282/kemlu-wni-positif-corona-di-saudi-mayoritas-sopir-cleaning-service,Kemlu: WNI Positif Corona di Saudi Mayoritas Sopir-Cleaning Service,news
02/29/2020,https://travel.detik.com/travel-news/d-4920203/ya-ampun-traveler-ini-potong-kuku-di-pesawat,Ya Ampun! Traveler Ini Potong Kuku di Pesawat,travel
02/29/2020,https://sport.detik.com/sport-lain/d-4919412/pordasi-2020-2024-resmi-dilantik-ketum-koni-berharap-besar,"Pordasi 2020-2024 Resmi Dilantik, Ketum KONI Berharap Besar",sport
02/15/2020,https://food.detik.com/info-kuliner/d-4899924/ini-trik-foto-bakso-agar-kelihatan-menggugah-selera,Ini Trik Foto Bakso agar Kelihatan Menggugah Selera,food
01/17/2020,https://news.detik.com/berita/d-4863735/dpr-mengejar-dua-jempol-jokowi,DPR Mengejar Dua Jempol Jokowi,news
02/20/2020,https://finance.detik.com/berita-ekonomi-bisnis/d-4906722/bicara-nilai-pancasila-di-depan-pengusaha-luhut-jangan-nyinyir,"Bicara Nilai Pancasila di Depan Pengusaha, Luhut: Jangan Nyinyir!",finance
06/03/2020,https://food.detik.com/info-kuliner/d-5038770/inspiratif-nenek-99-tahun-bagikan-makanan-gratis-untuk-para-migran-korban-corona,Inspiratif! Nenek 99 Tahun Bagikan Makanan Gratis untuk Para Migran Korban Corona,food
05/21/2020,https://travel.detik.com/domestic-destination/d-5023829/kisah-tanah-jawa-ajak-jalan-jalan-virtual-tempat-bersejarah-di-surabaya,Kisah Tanah Jawa Ajak Jalan-jalan Virtual Tempat Bersejarah di Surabaya,travel
05/13/2020,https://health.detik.com/berita-detikhealth/d-5013592/saran-dokter-bila-ingin-salat-berjemaah-di-mesjid-saat-pandemi-corona,Saran Dokter Bila Ingin Salat Berjemaah di Mesjid Saat Pandemi Corona,health
05/01/2020,https://sport.detik.com/sport-lain/d-4999176/di-timbuktu-sekalipun-tyson-fury-siap-hadapi-anthony-joshua,"Di Timbuktu Sekalipun, Tyson Fury Siap Hadapi Anthony Joshua",sport
04/03/2020,https://hot.detik.com/music/d-4963736/konser-ditunda-karena-corona-raisa-utamakan-kesehatan,"Konser Ditunda karena Corona, Raisa Utamakan Kesehatan",hot
02/09/2020,https://food.detik.com/info-kuliner/d-4891380/hot-pot-jadi-penyelamat-pemburu-di-siberia-hadapi-zaman-es-ribuan-tahun-lalu,Hot Pot Jadi Penyelamat Pemburu di Siberia Hadapi Zaman Es Ribuan Tahun Lalu,food
03/25/2020,https://hot.detik.com/movie/d-4952657/sekuel-wonder-woman-jadi-agustus-3-film-warner-bros-lainnya-juga-diundur,"Sekuel 'Wonder Woman' Jadi Agustus, 3 Film Warner Bros Lainnya Juga Diundur",hot
